FMID,MarketName,City,County,State,Zip,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested
1009749,Pleasant Valley Certified Farmers' Market and Crafter's Corner,CAMARILLO,Ventura,California,93012,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1006595,Pleasanton Farmers' Market,PLEASANTON,Alameda,California,94566,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1008213,Pleasants Area Farmers Market,ST. MARYS,Pleasants,West Virginia,26170,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1016775,Pleasantville Farmers Market - Indoor,PLEASANTVILLE,Westchester,New York,10570,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0
1008335,Pleasantville Farmers Market - Outdoor,PLEASANTVILLE,Westchester,New York,10570,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1012788,Plumsteadville Grange Farmer's Market,PIPERSVILLE,Bucks,Pennsylvania,18947,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1
1003065,Plymouth Farmers Market,PLYMOUTH,Sheboygan,Wisconsin,53075,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004602,Plymouth Farmers Market,PLYMOUTH,Marshall,Indiana,46563,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1009877,Plymouth Farmers' Market,PLYMOUTH,Plymouth,Massachusetts,02360,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
1010990,Plymouth Market,PLYMOUTH,Amador,California,,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
1011605,Plymouth Outdoor Farmers' Market,PLYMOUTH,Grafton,New Hampshire,03264,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
1000973,Pocahontas County Farmers Market,GREEN BANK,Pocahontas,West Virginia,24944,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0
1000972,Pocahontas County Farmers Market,MARLINTON,Pocahontas,West Virginia,24954,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0
1009981,Pocahontas County Farmers Market,SLATYFORK,Pocahontas,West Virginia,26291,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0
1000098,Poe Park Greenmarket,BRONX,Bronx,New York,10468,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1011146,Poestenkill Farmers Market,AVERILL PARK,Rensselaer,New York,12018,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0
1005048,Point Pleasant Beach Farmers Market,POINT PLEASANT BEACH,Ocean,New Jersey,08742,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
1018170,Point Reyes Farmers Market,POINT REYES STATION,Marin,California,94956,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0
1001653,Point Richmond CFM,POINT RICHMOND,Contra Costa,California,,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1005259,Pokai Bay Beach Park (People's Open Market),WAIANAE,Honolulu,Hawaii,96792,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
1011241,Poland Farmers’ Market,POLAND,Androscoggin,Maine,04274,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1006470,Polk City Farmers Market,POLK CITY,Polk,Iowa,50226,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0
1009712,Polk County Bounty Market - Dallas,DALLAS,Polk,Oregon,97338,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0
1012456,Polk County Farmers' Market,MENA,Polk,Arkansas,71953,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1004701,Polson Farmers Market,POLSON,Lake,Montana,59860,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1000213,Pomonok Community Run Farmers' Market,FLUSHING,Queens,New York,11367,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1005753,Ponca City Farmer's Market,PONCA CITY,Kay,Oklahoma,74601,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1012366,Ponce City Farmers Market on the BeltLine,ATLANTA,DeKalb,Georgia,30308,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1
1006674,Pony Express Farmers' Market,ST. JOSEPH,Buchanan,Missouri,64506,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0
1010683,Pooler Farmers' Market,POOLER,Chatham,Georgia,31322,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1
1008298,Pope County Farmers' Market,RUSSELLVILLE,Pope,Arkansas,72801,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
1000460,Poplar Head Farmers Market,DOTHAN,Houston,Alabama,36301,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0
1018578,Port Angeles Farmers Market,PORT ANGELES,Clallam,Washington,98362,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1
1003011,Port Austin Farmers Market,PORT AUSTIN,Huron,Michigan,48467,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
1010218,Port Henry Farmers' Market,PORT HENRY,Essex,New York,12974,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018097,Port Jervis Healthy Orange Farmers Market,PORT JERVIS,Orange,New York,12771,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0
1012404,Port Orchard Farmers Market,PORT ORCHARD,Kitsap,Washington,98366,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1
1003460,Port Sanilac Farmers' Market,PORT SANILAC,Sanilac,Michigan,48469,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0
1004349,Port Susan Farmers Market,STANWOOD,Snohomish,Washington,98292,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
1012199,Port Towns Farmers Mercado,BLADENSBURG,Prince George's,Maryland,20710,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1018584,Port Townsend Farmers Market,PORT TOWNSEND,Jefferson,Washington,98368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1001523,Port Warwick Mid Week Farmers Market,NEWPORT NEWS,Newport News,Virginia,23606,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1012170,Port Washington Organic Farmers' Market,PORT WASHINGTON,Nassau,New York,11050,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1002209,Portage Community Farmer's Market,PORTAGE,Porter,Indiana,46368,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1016885,Portage Market,PORTAGE,Kalamazoo,Michigan,49002,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1003414,Portage Park Farmer's Market,CHICAGO,Cook,Illinois,60641,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0
1001632,Portage WI Farmers Market,PORTAGE,Columbia,Wisconsin,53901,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1002276,Portales Farmers Market,PORTALES NM,Roosevelt,New Mexico,88130,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1006543,Porter School Farmers' Market,ALPHA,Iron,Michigan,49902,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1018474,Portland Farmers Market - Kenton,PORTLAND,Multnomah,Oregon,97217,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1018477,Portland Farmers Market - King,PORTLAND,Multnomah,Oregon,97211,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1018478,Portland Farmers Market - Lents International,PORTLAND,Multnomah,Oregon,97266,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
1018479,Portland Farmers Market - Northwest,PORTLAND,Multnomah,Oregon,97209,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1018480,Portland Farmers Market - Pioneer Courthouse Square,PORTLAND,Multnomah,Oregon,97205,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1018482,Portland Farmers Market - Portland State University,PORTLAND,Multnomah,Oregon,97201,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
1018483,Portland Farmers Market - Shemanski Park,PORTLAND,Multnomah,Oregon,97205,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1
1004097,Portland Farmers Market Saturdays at PSU,PORTLAND,Multnomah,Oregon,97227,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009899,Portland Farmers' Market- Deering Oaks Park,PORTLAND,Cumberland,Maine,04101,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1
1009901,Portland Farmers' Market- Indoor Winter Market,PORTLAND,Cumberland,Maine,04101,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0
1009900,Portland Farmers' Market- Monument Square,PORTLAND,Cumberland,Maine,04101,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1
1007797,Portsmouth Farmers' Market,PORTSMOUTH,Rockingham,New Hampshire,03801,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
1001985,Portsmouth Olde Towne Farmers' Market,PORTSMOUTH,Portsmouth,Virginia,23704,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1005530,Potomac Village Farmers Market,POTOMAC,Montgomery,Maryland,20854,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0
1010842,Potsdam Farmers Market,POTSDAM,St. Lawrence,New York,13676,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1
1005145,Pottawatomie County Farmers CO-OP Market,SHAWNEE,Pottawatomie,Oklahoma,74801,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1010266,Potter County Farmers' Market,COUDERSPORT BOROUGH,Potter,Pennsylvania,16915,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1005610,Poughkeepsie Farmers' Market,POUGHKEEPSIE,Dutchess,New York,12601,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1017978,Poughkeepsie Waterfront Market,POUGHKEEPSIE,Dutchess,New York,12601,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1012490,Poulsbo Farmers Market,POULSBO,Kitsap,Washington,98370,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
1006320,Poultney Farmers Market,POULTNEY,Rutland,Vermont,05764,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1008447,Powell Chamber of Commerce Farmers Market,POWELL,Delaware,Ohio,43065,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1012082,Powers Park Farmers Market,PHILADELPHIA,Philadelphia,Pennsylvania,19134,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1012021,Powers Spalding Farmers Market,POWERS,Menominee,Michigan,49874,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1012579,Powhatan Farmers Market,POWHATAN,Powhatan,Virginia,23139,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1
1002922,Poynette Area Farmers Market,POYNETTE,Columbia,Wisconsin,53955,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1012648,Prairie Street Farmers Market,PRAIRIE DU CHIEN,Crawford,Wisconsin,53821,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0
1016905,Prairie Township Farmer's Market,GALLOWAY,Franklin,Ohio,43119,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
1008677,Prairie Township Natural Products,MIDDLETOWN,Montgomery,Missouri,63359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010743,PRC Newtown Square Farmers' Market,NEWTOWN SQUARE,Delaware,Pennsylvania,19073,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
1018593,Presbyterian Church of the Master Sunday Garden Mart,OMAHA,Douglas,Nebraska,68164,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1010947,Prescott Farmers Market,PRESCOTT,Yavapai,Arizona,86301,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0
1010948,Prescott Farmers Market,PRESCOTT,Yavapai,Arizona,86301,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0
1002428,Presque Isle Farmers Market,PRESQUE ISLE,Aroostook,Maine,04769,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1008314,Prince George County Farmer's Market,PRINCE GEORGE,Prince George,Virginia,23875,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1012388,Princeton Farmers and Artisans Market,PRINCETON,Washington,Maine,04668,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1018363,Princeton Farmers Market,PRINCETON,Mille Lacs,Minnesota,55371,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1003027,Princeton Farmers' Market,PRINCETON,Mercer,New Jersey,08542,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0
1003763,Princeton Farmers' Market,PRINCETON,Bureau,Illinois,61356,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1003342,Prineville Farmers' Market,PRINEVILLE,Crook,Oregon,97754,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1002923,Proctor Farmers' Market,TACOMA,Pierce,Washington,98417,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1012609,Produce in the Park,ATLANTIC,Cass,Iowa,50022,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0
1011216,Project HOPE Farm Stand,ROCHESTER,Monroe,New York,14621,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1004395,PROSSER FARMERS MARKET,PROSSER,Benton,Washington,99350,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
1006783,Providence Downtown Farmers Market,PROVIDENCE,Providence,Rhode Island,02903,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1010177,Providence/Broad St. Farmers' Market,PROVIDENCE,Providence,Rhode Island,02907,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1012446,Provincetown Farmers Market,PROVINCETOWN,Barnstable,Massachusetts,02657,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0
1001535,PS 11 Farm Market,NEW YORK,New York,New York,10011,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1008141,Public Market at The Village at Meridian,MERIDIAN,Ada,Idaho,83646,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1004792,Pueblo of Pojoaque Farmers' & Crafts Market,POJOAQUE,Santa Fe,New Mexico,,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1018215,Pueblo of San Felipe Farmers' Market,SAN FELIPE PUEBLO,Sandoval,New Mexico,87001,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1005073,Puget Island Farmers Market,CATHLAMET,Wahkiakum,Washington,98612,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1
1009818,Pulaski County Farmer's Market,WAYNESVILLE,Pulaski,Missouri,65583,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
1001180,Pulaski Farmers Market,PULASKI,Oswego,New York,13142,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1018103,Pulaski The Marketplace,PULASKI,Pulaski,Virginia,24301,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
1018302,Punta Gorda Farmers Market,PUNTA GORDA,Charlotte,Florida,33950,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
1010327,Punta Gorda History Park Farmers Market,PUNTA GORDA,Charlotte,Florida,33950,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0
1017957,Purdue Farmers Market,WEST LAFAYETTE,Tippecanoe,Indiana,47906,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1001442,Purple Porch Co-op,SOUTH BEND,St. Joseph,Indiana,46617,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1011596,Putnam Farmers Market,HURRICANE,Putnam,West Virginia,25526,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1005129,Putney Farmers' Market - Indoor/Winter,PUTNEY,Windham,Vermont,05346,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0
1011084,Putney Farmers' Market - Outdoor/Summer,PUTNEY,Windham,Vermont,05346,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0
1003402,Puyallup Farmers' Market,PUYALLUP,Pierce,Washington,98371,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1018499,quakertown farmers market,QUAKERTOWN,Bucks,Pennsylvania,18951,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
1010311,Quantico Farmers Market,QUANTICO,Stafford,Virginia,22134,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1004735,Quarry Farmers & Ranchers Market,SAN ANTONIO,Bexar,Texas,78209,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0
1010145,Queen Anne Farmers Market,SEATTLE,King,Washington,98109,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0
1005260,Queen Kapiolani Park (People's Open Market),HONOLULU,Honolulu,Hawaii,96822,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1010982,Queens Botanical Garden's Down to Earth Farmers Market,QUEENS,Queens,New York,11355,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1007233,Queensbury Farmers Market,QUEENSBURY,Warren,New York,,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1009980,Quincy Certified Farmers' Market,QUINCY,Plumas,California,95971,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1004184,Quincy Farmers Market,QUINCY,Norfolk,Massachusetts,02169,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1011853,Radford Farmers' Market,RADFORD,Radford,Virginia,24141,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1001483,Raleigh Downtown Farmers Market,RALEIGH,Wake,North Carolina,27601,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002470,Ralph's Joy of Living Farmer's Market,FREMONT,Sandusky,Ohio,43420,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0
1005458,Ramona Certified Farmers Market,RAMONA,San Diego,California,92065,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1010984,Ramsey Farmers Market,RAMSEY BOROUGH,Bergen,New Jersey,07446,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1
